# Source: PTFS1101af
# Coordinates: 26.26361 37.94258
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 110006 06 10715 639.32453566 15.706 0.018 0 2 4 20.25
s 02 110006 06 10715 639.33951631 15.814 0.005 0 2 0 20.42
s 02 110006 06 10715 639.35395694 15.815 0.005 0 2 0 20.28
s 02 110005 00 09200 639.36057723 15.795 0.007 0 2 0 20.40
s 02 110006 06 10715 639.36711751 15.715 0.135 0 2 4 16.96
s 02 110005 00 09200 640.28320673 15.748 0.005 0 2 0 20.59
s 02 110006 06 10715 640.28430677 15.782 0.005 0 2 0 20.43
s 02 110005 00 09200 640.30043745 15.784 0.005 0 2 0 20.72
s 02 110005 00 09200 640.31366801 15.848 0.005 0 2 0 20.55
s 02 110005 00 09200 640.32573852 15.864 0.005 0 2 0 20.63
s 02 110006 06 10715 640.32868864 15.825 0.005 0 2 0 20.41
s 02 110005 00 09200 640.33779903 15.888 0.007 0 2 0 20.63
s 02 110006 06 10715 640.34085916 15.899 0.006 0 2 0 20.58
s 02 110005 00 09200 640.35543977 15.855 0.007 0 2 0 20.35
s 02 110005 00 09200 640.37261049 15.861 0.011 0 2 4 20.49
s 02 110006 06 10715 640.38441099 15.889 0.012 0 2 4 20.28
s 02 110005 00 09200 640.38551104 15.852 0.005 0 2 0 20.58
s 02 110005 00 09200 640.44251343 15.790 0.005 0 2 0 20.52
s 02 110005 00 09200 640.45271386 15.854 0.009 0 2 0 20.42
s 02 110005 00 09200 640.46534439 15.766 0.005 0 2 0 20.41
s 02 110005 00 09200 641.28074814 15.714 0.004 0 2 0 20.82
s 02 110006 06 10715 641.28184818 15.776 0.005 0 2 0 20.61
s 02 110006 06 10715 641.29599876 15.816 0.005 0 2 0 20.67
s 02 110006 06 10715 641.30947931 15.813 0.006 0 2 0 20.40
s 02 110005 00 09200 641.32358989 15.836 0.005 0 2 0 20.91
s 02 110006 06 10715 641.33419032 15.879 0.006 0 2 0 20.44
s 02 110005 00 09200 641.33671042 15.894 0.005 0 2 0 20.79
s 02 110006 06 10715 641.34783087 15.808 0.005 0 2 0 20.60
s 02 110006 06 10715 641.35736126 15.835 0.005 0 2 0 20.65
s 02 110006 06 10715 641.36990177 15.822 0.005 0 2 0 20.61
s 02 110005 00 09200 641.38342232 15.783 0.005 0 2 0 20.85
s 02 110006 06 10715 641.38450237 15.779 0.005 0 2 0 20.59
s 02 110006 06 10715 641.39984299 15.736 0.005 0 2 0 20.61
s 02 110006 06 10715 641.41177348 15.749 0.005 0 2 0 20.60
s 02 110006 06 10715 641.42719410 15.757 0.005 0 2 0 20.45
s 02 110006 06 10715 641.43904458 15.855 0.005 0 2 0 20.48
s 02 110006 06 10715 641.45188511 15.810 0.005 0 2 0 20.47
s 02 110006 06 10715 641.46450562 15.820 0.005 0 2 0 20.46
s 02 110005 00 09200 645.26928002 15.686 0.005 0 2 0 20.34
s 02 110006 06 10715 645.27038006 15.697 0.005 0 2 0 20.30
