# Source: PTFS1110l
# Coordinates: 164.23741 49.68843
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 004771 09 00867 1905.40468809 16.393 0.007 2 2 0 24.02
s 02 004771 09 00867 1907.21182389 16.641 0.008 0 2 0 24.02
s 02 004771 09 00867 1907.29036015 16.586 0.007 2 2 0 24.02
s 02 004771 09 00867 1908.19172680 16.904 0.021 0 194 4 24.02
s 02 004771 09 00867 1908.23259482 16.791 0.018 0 194 4 24.02
s 02 004771 09 00867 1922.31031632 17.352 0.013 2 2 0 24.02
s 02 004771 09 00867 1922.38312185 17.379 0.014 2 2 0 24.02
s 02 004771 09 00867 1924.30331243 0.000 inf 0 0 0 24.02
s 02 004771 09 00867 1924.33643035 17.414 0.022 0 2 0 24.02
s 02 004771 09 00867 1925.28950003 0.000 inf 0 0 0 16.31
s 02 004771 09 00867 1925.32512776 17.341 0.052 0 2 0 18.30
s 02 004771 09 00867 1927.26703279 17.345 0.018 0 2 0 19.75
s 02 004771 09 00867 1927.29953068 17.176 0.016 0 2 0 19.71
s 02 004771 09 00867 1929.18741667 17.557 0.024 0 2 0 19.60
s 02 004771 09 00867 1929.22402424 17.473 0.023 0 2 0 19.59
s 02 004771 09 00867 1948.16904383 16.318 0.007 2 2 0 20.56
s 02 004771 09 00867 1948.19919157 16.205 0.006 2 2 0 20.54
s 02 004771 09 00867 1949.16896877 16.688 0.008 2 2 0 24.02
s 02 004771 09 00867 1949.19885652 16.656 0.008 2 2 0 24.02
s 02 004771 09 00867 1950.19081183 16.333 0.012 0 2 0 19.74
s 02 004771 09 00867 1950.22661913 16.669 0.009 2 2 0 20.22
s 02 004771 09 00867 1951.16962793 16.895 0.012 2 2 0 24.02
s 02 004771 09 00867 1951.19940568 17.060 0.012 2 2 0 24.02
